"site_year","solar.time","DO.obs","DO.sat","depth","temp.water","light","discharge"
"sfkeel_mir_2022","2022-06-29 09:26:15",8.63472113398226,8.78905856148061,1,21.483,1675.80303333333,3.4645520626829
"sfkeel_mir_2022","2022-06-29 09:31:15",8.65372113398226,8.78474510747793,1,21.508,1704.39136,3.48343245539507
"sfkeel_mir_2022","2022-06-29 09:36:15",8.67272113398226,8.77753977968024,1,21.55,1732.97968666667,3.48343245539507
"sfkeel_mir_2022","2022-06-29 09:41:15",8.70172113398226,8.77170542278085,1,21.584,1761.56801333333,3.48343245539507
"sfkeel_mir_2022","2022-06-29 09:46:15",8.71672113398227,8.76604784606185,1,21.617,1790.15634,3.48343245539507
"sfkeel_mir_2022","2022-06-29 09:51:15",8.73872113398226,8.75880797343338,1,21.659,1813.10028666667,3.48343245539507
"sfkeel_mir_2022","2022-06-29 09:56:15",8.76272113398226,8.74599221299066,1,21.734,1836.04423333333,3.48343245539507
"sfkeel_mir_2022","2022-06-29 10:01:15",8.78372113398226,8.73878164496827,1,21.776,1858.98818,3.48343245539507
"sfkeel_mir_2022","2022-06-29 10:06:15",8.81472113398226,8.73310005302053,1,21.809,1881.93212666667,3.48343245539507
"sfkeel_mir_2022","2022-06-29 10:11:15",8.82072113398226,8.72035095067152,1,21.884,1904.87607333333,3.48343245539507
"sfkeel_mir_2022","2022-06-29 10:16:15",8.84572113398226,8.71738104107609,1,21.901,1927.82002,3.48343245539507
