"date_time","Temp_C","DO_mgL","discharge_m3_s","depth_m","pressure_mmHg","SW"
2023-06-28 00:30:01,17.111,8.622,27.7788003296078,1.03250579039972,657.313121615337,0
2023-06-28 00:35:01,17.103,8.628,27.7788003296078,1.03250579039972,657.303079095056,0
2023-06-28 00:40:01,17.094,8.617,27.7788003296078,1.03250579039972,657.293036574775,0
2023-06-28 00:45:01,17.077,8.629,27.7788003296078,1.03250579039972,657.282994054495,0
2023-06-28 00:50:01,17.086,8.628,27.7032888098535,1.03160101020895,657.272951534214,0
2023-06-28 00:55:01,17.086,8.63,27.6277772900992,1.0306945565716,657.262909013933,0
2023-06-28 01:00:01,17.069,8.635,27.5522657703449,1.02978642180597,657.252866493652,0
2023-06-28 01:05:01,17.052,8.641,27.5522657703449,1.02978642180597,657.242823973371,0
2023-06-28 01:10:01,17.077,8.626,27.5522657703449,1.02978642180597,657.23278145309,0
2023-06-28 01:15:01,17.06,8.636,27.5522657703449,1.02978642180597,657.222738932809,0
2023-06-28 01:20:01,17.069,8.641,27.5522657703449,1.02978642180597,657.212696412528,0
2023-06-28 01:25:01,17.06,8.628,27.5522657703449,1.02978642180597,657.202653892248,0
2023-06-28 01:30:01,17.027,8.65,27.5522657703449,1.02978642180597,657.192611371967,0
2023-06-28 01:35:01,17.035,8.647,27.5522657703449,1.02978642180597,657.182568851686,0
2023-06-28 01:40:01,17.01,8.646,27.5522657703449,1.02978642180597,657.172526331405,0
2023-06-28 01:45:01,17.027,8.645,27.5522657703449,1.02978642180597,657.162483811124,0
2023-06-28 01:50:01,16.993,8.651,27.5522657703449,1.02978642180597,657.152441290843,0
2023-06-28 01:55:01,17.001,8.645,27.5522657703449,1.02978642180597,657.142398770562,0
2023-06-28 02:00:01,16.984,8.651,27.5522657703449,1.02978642180597,657.132356250281,0
2023-06-28 02:05:01,16.976,8.651,27.5522657703449,1.02978642180597,657.1314811759,0
2023-06-28 02:10:01,16.95,8.664,27.5522657703449,1.02978642180597,657.130606101519,0
2023-06-28 02:15:01,16.959,8.655,27.5522657703449,1.02978642180597,657.129731027137,0
2023-06-28 02:20:01,16.95,8.665,27.5522657703449,1.02978642180597,657.128855952756,0
2023-06-28 02:25:01,16.95,8.667,27.5522657703449,1.02978642180597,657.127980878375,0
2023-06-28 02:30:01,16.942,8.663,27.5522657703449,1.02978642180597,657.127105803993,0
2023-06-28 02:35:01,16.916,8.667,27.5522657703449,1.02978642180597,657.126230729612,0
2023-06-28 02:40:01,16.899,8.684,27.5522657703449,1.02978642180597,657.125355655231,0
2023-06-28 02:45:01,16.891,8.675,27.5522657703449,1.02978642180597,657.124480580849,0
2023-06-28 02:50:01,16.908,8.669,27.5522657703449,1.02978642180597,657.123605506468,0
2023-06-28 02:55:01,16.874,8.683,27.5522657703449,1.02978642180597,657.122730432087,0
2023-06-28 03:00:01,16.866,8.682,27.5522657703449,1.02978642180597,657.121855357705,0
2023-06-28 03:05:01,16.849,8.686,27.5522657703449,1.02978642180597,657.120980283324,0
2023-06-28 03:10:01,16.849,8.667,27.5522657703449,1.02978642180597,657.120105208943,0
2023-06-28 03:15:01,16.84,8.685,27.5522657703449,1.02978642180597,657.119230134561,0
2023-06-28 03:20:01,16.823,8.692,27.5522657703449,1.02978642180597,657.11835506018,0
2023-06-28 03:25:01,16.815,8.697,27.5522657703449,1.02978642180597,657.117479985799,0
2023-06-28 03:30:01,16.806,8.687,27.5522657703449,1.02978642180597,657.116604911418,0
2023-06-28 03:35:01,16.781,8.697,27.5522657703449,1.02978642180597,657.115729837036,0
2023-06-28 03:40:01,16.789,8.71,27.5522657703449,1.02978642180597,657.114854762655,0
2023-06-28 03:45:01,16.755,8.704,27.5522657703449,1.02978642180597,657.113979688274,0
2023-06-28 03:50:01,16.764,8.706,27.6277772900992,1.0306945565716,657.113104613892,0
